Day;Month;Year;bedrooms;bathrooms;kvm_living;kvm_lot;floors;waterfront;view;condition;grade;kvm_above;kvm_basement;yr_built;yr_renovated;zipcode;lat;long;kvm_living15;kvm_lot15;price_nok
2;4;2015;5;2.0;128;399;1.5;0;0;3;7;128;0;1916;0;98103;47.6647;-122.337;170;353;3677520
10;3;2015;2;1.0;83;566;1.0;0;0;3;7;83;0;1947;0;98115;47.6823;-122.298;135;556;4059600
23;6;2014;3;2.5;177;302;2.0;0;0;3;8;177;0;1988;2000;98007;47.6075;-122.147;175;311;4378000
25;4;2015;3;1.0;115;483;1.0;0;0;3;6;115;0;1969;0;98042;47.3701;-122.079;81;483;1194000
26;6;2014;3;2.5;161;789;1.0;0;0;3;7;112;48;1969;0;98034;47.7187;-122.219;174;687;3661600
20;6;2014;4;2.5;194;957;2.0;0;0;3;10;194;0;1986;0;98074;47.6304;-122.051;247;1067;5034700
25;9;2014;3;1.75;153;1042;1.0;0;0;4;7;153;0;1969;0;98077;47.7567;-122.071;124;941;2873560
1;8;2014;3;2.25;105;113;2.0;0;0;3;8;96;9;2004;0;98117;47.6799;-122.375;121;465;3478520
5;5;2015;6;2.75;301;534;1.0;0;0;4;6;201;100;1950;0;98002;47.3054;-122.221;114;534;2945200
17;4;2015;4;2.5;357;1129;2.0;0;0;3;10;357;0;1998;0;98075;47.5953;-121.986;331;1026;7038630
3;6;2014;3;1.0;111;923;1.0;0;0;4;6;111;0;1969;0;98038;47.3609;-122.029;111;947;1791000
5;8;2014;2;1.0;81;465;1.0;0;0;3;6;81;0;1949;0;98126;47.5186;-122.375;76;465;1870600
20;7;2014;6;3.5;224;557;2.0;0;4;3;9;206;18;1916;1990;98136;47.54;-122.382;184;557;6109300
12;5;2014;3;1.75;145;750;1.5;1;4;4;6;145;0;1928;0;98040;47.5779;-122.246;268;1552;9552000
15;12;2014;3;2.5;224;4330;2.0;0;0;3;9;224;0;1989;0;98053;47.6789;-122.048;313;3723;5691400
27;6;2014;4;2.25;214;715;1.0;0;0;3;7;128;85;1959;0;98125;47.7137;-122.322;187;819;3319320
18;7;2014;3;1.0;129;1128;1.0;0;0;4;7;129;0;1964;0;98042;47.4225;-122.15;96;1003;1584040
5;6;2014;5;2.5;271;517;2.0;0;0;3;8;216;56;1906;0;98112;47.6265;-122.312;276;517;6965000
10;11;2014;4;1.5;127;344;1.5;0;0;3;7;127;0;1926;0;98117;47.6849;-122.363;189;344;4338200
20;5;2014;2;1.0;88;715;1.0;0;0;3;6;88;0;1926;0;98168;47.4909;-122.298;169;764;1532300
10;2;2015;3;2.5;287;716;2.0;0;0;3;10;287;0;1999;0;98052;47.6868;-122.108;292;798;6547100
8;12;2014;4;2.5;222;929;1.0;0;0;3;9;148;74;1975;0;98040;47.5801;-122.229;177;906;6368000
15;12;2014;3;2.5;192;459;2.0;0;0;3;9;192;0;1930;0;98112;47.6256;-122.284;307;574;9950000
14;11;2014;4;4.25;536;1979;2.0;1;4;4;11;536;0;1980;0;98040;47.585;-122.222;429;2113;30646000
1;10;2014;3;2.5;136;737;2.0;0;0;3;7;136;0;1995;0;98038;47.3673;-122.017;170;737;2348200
30;6;2014;2;1.75;140;463;1.0;0;0;3;8;140;0;2006;0;98053;47.7191;-122.023;125;386;3335240
10;9;2014;5;3.25;481;1821;1.0;0;0;3;11;242;239;1993;0;98006;47.555;-122.114;376;1421;9512200
22;12;2014;4;2.75;319;1292;2.0;0;0;3;11;319;0;1995;0;98075;47.5879;-121.993;302;1287;5970000
28;4;2015;4;1.5;158;780;1.0;0;0;3;7;158;0;1953;0;98177;47.7677;-122.359;163;787;3995920
4;6;2014;3;1.75;245;743;1.0;0;3;4;9;123;123;1960;0;98040;47.5826;-122.246;255;557;8159000
13;3;2015;3;1.0;111;1483;1.5;0;0;3;6;111;0;1945;0;98125;47.7163;-122.299;104;725;3172060
14;4;2015;2;1.5;172;459;1.5;0;2;4;7;172;0;1907;1969;98126;47.5742;-122.379;172;460;5572000
11;6;2014;5;1.5;140;843;1.0;0;0;4;7;140;0;1959;0;98168;47.4852;-122.305;137;843;1974080
26;8;2014;4;2.0;198;260;1.0;0;0;5;7;99;98;1922;0;98103;47.6545;-122.333;185;371;6368000
21;1;2015;4;2.5;245;748;2.0;0;0;3;9;245;0;2004;0;98092;47.315;-122.193;153;748;3048680
27;5;2014;4;3.0;279;372;1.5;0;3;3;8;183;96;1913;2014;98144;47.5744;-122.307;177;372;5476480
8;10;2014;3;2.0;174;507;1.0;0;0;5;7;98;75;1926;0;98125;47.7029;-122.297;174;691;4147160
5;11;2014;2;1.0;92;857;1.0;0;0;3;7;92;0;1949;0;98125;47.72;-122.32;114;673;2905400
7;10;2014;3;2.0;186;650;1.0;0;0;3;7;149;37;1980;0;98122;47.6039;-122.298;163;418;3908360
22;11;2014;3;2.75;189;715;1.0;0;0;5;8;130;59;1965;0;98008;47.626;-122.112;165;758;5118280
2;2;2015;3;2.5;139;683;1.0;0;0;2;7;98;41;1979;0;98023;47.3025;-122.382;129;722;2220840
2;2;2015;4;1.0;142;362;1.5;0;0;4;7;142;0;1908;0;98107;47.6748;-122.379;121;362;4644660
23;7;2014;3;2.5;185;334;2.0;0;0;3;7;185;0;2004;0;98038;47.3841;-122.041;166;334;2467600
10;6;2014;3;1.75;132;711;1.0;0;0;4;7;102;30;1984;0;98056;47.4892;-122.182;168;711;2467600
23;3;2015;3;1.0;130;1298;1.0;0;0;4;6;130;0;1956;0;98198;47.4195;-122.33;117;697;2228800
17;11;2014;4;2.5;174;529;2.0;0;0;3;7;174;0;2004;0;98058;47.4334;-122.148;222;492;2165120
7;7;2014;4;3.0;282;3367;1.5;0;0;3;9;249;33;1923;2014;98074;47.6093;-122.07;327;1224;6925200
18;11;2014;3;2.0;166;674;1.0;0;0;3;7;129;37;1980;0;98058;47.4643;-122.171;166;715;2443720
17;7;2014;2;1.5;148;418;1.0;0;0;4;7;85;62;1946;0;98116;47.5831;-122.392;177;413;3900400
8;10;2014;3;2.0;190;873;1.0;0;0;5;7;109;82;1960;0;98155;47.7447;-122.328;156;872;3183602
9;6;2014;5;3.5;392;2488;1.0;0;0;3;10;196;196;1958;2006;98004;47.6003;-122.206;321;3154;13014600
9;7;2014;5;4.5;374;1252;2.0;0;0;3;11;374;0;2000;0;98075;47.5812;-121.995;359;1156;7872440
18;6;2014;4;1.75;164;837;1.0;0;0;5;7;98;67;1983;0;98042;47.3646;-122.076;131;792;2109002
25;7;2014;4;2.75;195;672;1.0;0;0;3;8;130;65;1979;0;98034;47.7267;-122.232;177;699;3912340
14;5;2014;3;2.25;197;1394;2.0;0;0;3;7;197;0;1984;0;98059;47.4745;-122.12;192;1412;2746200
19;1;2015;4;1.75;242;1676;1.0;0;0;4;8;188;54;1969;0;98092;47.2969;-122.189;204;874;2705604
27;4;2015;3;3.0;223;372;2.0;0;0;3;7;173;50;1905;0;98102;47.6288;-122.321;163;366;6781920
22;12;2014;5;3.5;295;3804;1.0;0;3;3;7;157;138;1968;0;98075;47.5833;-122.073;226;2752;4656600
11;2;2015;4;2.0;259;817;1.0;0;0;4;8;152;107;1977;0;98006;47.5509;-122.16;223;863;5755080
26;1;2015;3;2.25;193;6556;2.0;0;0;3;8;193;0;1990;0;98072;47.7221;-122.124;347;4047;4728240
1;12;2014;2;1.5;127;381;2.0;0;0;4;7;127;0;1987;0;98033;47.6943;-122.184;128;298;3223800
1;8;2014;4;2.5;259;6921;2.0;0;0;3;9;259;0;1997;0;98053;47.6628;-122.056;259;2289;5774980
25;6;2014;2;1.0;162;531;1.0;0;0;3;8;162;0;1955;0;98103;47.6729;-122.335;184;465;6368000
29;7;2014;3;3.75;595;7122;1.0;0;2;4;10;354;241;1966;0;98177;47.7313;-122.37;319;5625;10547000
15;10;2014;3;2.5;167;791;2.0;0;0;3;7;167;0;1996;0;98030;47.3643;-122.185;164;703;1436780
28;4;2015;3;2.5;167;791;2.0;0;0;3;7;167;0;1996;0;98030;47.3643;-122.185;164;703;2587000
17;6;2014;3;1.75;111;676;1.0;0;0;4;7;111;0;1968;0;98092;47.3151;-122.19;116;725;1870600
20;5;2014;2;1.0;80;772;1.0;0;0;4;7;80;0;1948;0;98146;47.5075;-122.377;122;772;2626800
12;6;2014;3;2.0;229;613;1.0;0;2;4;8;127;101;1952;0;98136;47.5215;-122.383;200;613;5400860
9;7;2014;4;2.5;184;619;2.0;0;0;4;7;184;0;1974;0;98034;47.7158;-122.167;184;664;3685480
12;9;2014;2;1.0;62;431;1.0;0;0;3;6;62;0;1943;0;98106;47.53;-122.351;81;418;1990000
16;7;2014;3;2.0;131;446;1.5;0;0;4;8;131;0;1927;0;98118;47.5597;-122.267;169;669;5213800
16;5;2014;4;2.25;173;650;1.0;0;0;3;8;104;69;1979;0;98023;47.3127;-122.339;185;830;1909604
17;11;2014;3;1.0;91;849;1.0;0;0;3;7;91;0;1955;0;98001;47.3496;-122.289;165;849;1472600
16;6;2014;4;2.25;282;465;2.0;0;3;4;9;193;89;1926;0;98105;47.6565;-122.278;267;465;13810600
5;9;2014;3;2.25;168;1096;1.0;0;0;3;7;115;53;1977;0;98178;47.4997;-122.231;168;524;2003532
9;2;2015;4;2.0;145;766;1.0;0;0;3;8;123;22;1964;0;98177;47.7565;-122.358;174;767;3184000
4;9;2014;4;1.75;195;740;1.0;0;0;3;8;124;71;1955;0;98004;47.6079;-122.195;191;740;5850600
27;10;2014;5;2.0;232;1417;2.0;1;4;5;8;232;0;1942;0;98008;47.5883;-122.111;175;1745;13532000
8;5;2014;2;1.0;48;2075;1.0;0;0;2;5;48;0;1951;0;98168;47.4799;-122.296;146;982;656700
8;7;2014;4;4.0;280;671;2.0;0;0;3;10;280;0;2004;0;98075;47.5833;-121.97;324;698;6089400
23;9;2014;4;1.75;199;758;1.0;0;0;3;7;132;67;1968;0;98023;47.3096;-122.377;190;709;2328300
25;3;2015;3;2.25;222;650;1.0;0;0;4;7;185;37;1970;0;98058;47.4568;-122.169;150;650;2149200
24;12;2014;2;1.0;140;632;1.0;0;0;3;7;101;39;1939;0;98133;47.711;-122.353;136;632;3303400
24;11;2014;4;1.75;205;1767;1.0;0;0;4;7;136;70;1952;0;98004;47.5927;-122.203;245;1393;7562000
16;9;2014;3;2.75;202;780;2.0;0;0;3;7;202;0;1995;0;98038;47.3812;-122.023;202;778;2809880
10;12;2014;3;2.5;166;221;3.0;0;0;3;8;166;0;2007;0;98107;47.6726;-122.38;135;223;5340762
9;5;2014;3;1.75;129;808;1.0;0;3;4;7;78;51;1912;0;98055;47.4725;-122.202;129;1010;2236362
27;5;2014;3;1.75;172;719;1.0;0;0;4;8;172;0;1983;0;98027;47.5608;-122.082;206;710;4656600
11;12;2014;2;1.5;137;4055;1.0;0;0;3;8;137;0;1974;2006;98027;47.5484;-122.045;149;3189;4179000
1;8;2014;3;1.75;172;820;1.0;0;0;4;8;127;45;1973;0;98008;47.6379;-122.112;175;704;4815800
19;11;2014;4;3.5;311;349;2.0;0;0;3;9;237;74;2007;0;98117;47.6782;-122.365;98;461;8039600
26;9;2014;3;1.0;97;781;1.0;0;0;3;7;97;0;1942;2014;98188;47.453;-122.289;125;781;1958080
3;2;2015;4;2.25;261;1171;2.0;0;0;3;10;261;0;1985;0;98058;47.4585;-122.13;261;1617;4258600
30;6;2014;1;1.5;94;534;1.0;0;0;3;7;94;0;1911;1948;98136;47.5411;-122.392;114;534;3263600
24;4;2015;3;2.5;209;720;2.0;0;0;4;8;209;0;1988;0;98011;47.7489;-122.185;193;653;4378000
11;9;2014;3;1.75;167;743;1.0;0;0;3;8;167;0;1972;0;98008;47.6357;-122.119;181;790;5293400
27;4;2015;3;1.0;223;1602;1.0;0;0;4;7;176;47;1940;0;98028;47.75;-122.245;222;683;3621800
26;8;2014;4;1.0;165;372;1.5;0;0;3;7;165;0;1922;0;98103;47.6624;-122.354;163;372;3502400
8;7;2014;3;2.25;197;1386;1.0;0;0;3;9;160;37;1979;0;98001;47.3524;-122.285;216;1217;2642720
11;6;2014;3;2.5;173;614;2.0;0;0;3;7;173;0;1989;0;98023;47.2891;-122.351;164;629;2228800
15;9;2014;3;3.5;136;95;2.0;0;0;3;8;107;29;2006;0;98122;47.6169;-122.309;136;116;4537200
15;5;2014;3;1.0;114;962;1.0;0;0;4;7;114;0;1957;0;98055;47.428;-122.199;140;969;1990000
1;5;2015;2;1.0;101;785;1.0;0;0;3;6;101;0;1952;2009;98001;47.2685;-122.231;101;745;1894480
3;11;2014;3;1.0;74;535;1.0;0;0;3;6;65;9;1949;0;98155;47.7505;-122.317;98;616;2109400
5;3;2015;3;1.0;111;962;1.0;0;0;4;7;111;0;1959;0;98028;47.7428;-122.244;172;975;2435760
7;5;2015;5;2.75;180;389;1.0;0;0;3;7;115;65;2002;0;98056;47.4911;-122.17;181;389;2746200
4;9;2014;4;2.5;307;1000;1.0;0;0;4;9;160;147;1971;0;98177;47.7119;-122.365;213;1020;6089400
30;4;2015;4;2.5;241;1024;2.0;0;0;3;8;241;0;1998;0;98092;47.2634;-122.211;223;747;2756548
12;6;2014;3;2.0;193;1057;1.0;0;0;3;8;193;0;2002;0;98022;47.214;-121.993;100;1198;2726300
24;4;2015;4;2.25;249;505;2.0;0;0;3;7;249;0;2000;0;98011;47.7534;-122.218;229;416;3987960
25;6;2014;3;2.5;155;777;1.0;0;0;4;7;121;34;1990;0;98042;47.369;-122.084;138;757;2149200
22;4;2015;3;1.0;170;409;1.5;0;0;4;8;160;10;1930;0;98122;47.6052;-122.3;153;409;5078480
12;9;2014;3;1.75;130;186;1.0;0;0;4;8;65;65;1908;2006;98119;47.6508;-122.368;127;119;3661600
15;10;2014;4;1.75;257;792;1.0;0;0;4;7;137;121;1953;0;98004;47.6255;-122.199;177;871;6049600
16;3;2015;3;2.5;337;1024;1.0;0;0;4;9;200;137;1972;0;98040;47.561;-122.226;293;1259;8636600
28;6;2014;3;1.0;97;755;1.0;0;0;3;6;97;0;1983;0;98019;47.7425;-121.981;141;697;1862640
2;3;2015;3;2.75;250;826;2.0;1;4;4;10;250;0;1975;1991;98006;47.5487;-122.197;273;826;13134000
6;5;2014;5;2.0;188;465;1.5;0;0;4;7;188;0;1938;0;98117;47.6949;-122.37;140;613;3884480
26;2;2015;5;2.5;228;1933;2.0;0;0;4;9;228;0;1963;0;98004;47.6275;-122.227;281;1888;12338000
27;3;2015;4;3.0;189;1178;2.0;0;0;3;7;189;0;1982;0;98177;47.7689;-122.379;185;716;3972040
4;9;2014;3;1.0;135;630;1.0;0;0;3;7;135;0;1952;0;98178;47.5056;-122.244;156;669;1194000
26;3;2015;4;2.5;223;675;2.0;0;0;3;8;223;0;1993;0;98003;47.2697;-122.312;200;612;2650680
18;2;2015;4;2.75;267;801;1.0;0;1;4;8;173;94;1959;0;98155;47.7425;-122.289;226;788;5572000
18;9;2014;4;1.0;124;2090;1.5;0;0;3;7;124;0;1926;0;98168;47.489;-122.316;151;1003;2189000
1;7;2014;3;2.5;156;1051;1.0;0;0;3;7;100;56;1959;0;98146;47.5051;-122.344;129;994;2626800
24;11;2014;4;2.0;172;820;1.0;0;0;3;7;172;0;1969;0;98155;47.7406;-122.313;122;641;2865600
11;5;2015;3;1.0;113;747;1.5;0;0;3;7;113;0;1965;0;98125;47.7133;-122.308;126;747;3717320
29;10;2014;3;2.5;216;5301;1.0;0;0;4;9;166;49;1979;0;98074;47.6163;-122.056;306;679;4521280
3;11;2014;5;2.25;299;892;2.0;0;0;3;8;299;0;1972;0;98052;47.6474;-122.11;210;938;4815800
2;10;2014;4;2.75;296;838;2.0;0;0;3;9;296;0;2005;0;98075;47.5898;-121.989;293;522;5970000
14;10;2014;3;2.75;328;6488;2.0;0;0;3;10;328;0;1994;0;98053;47.6377;-121.995;331;6899;6049600
4;8;2014;3;1.75;190;977;1.0;0;0;3;7;115;75;1979;0;98058;47.4257;-122.146;164;892;2109400
18;7;2014;3;1.75;160;1165;1.0;0;0;4;7;160;0;1956;0;98006;47.5699;-122.177;134;1101;3900400
19;6;2014;4;2.5;265;432;2.0;0;0;3;8;265;0;2004;0;98038;47.3552;-122.026;265;432;2865600
6;2;2015;4;2.25;211;1115;1.0;0;0;4;7;120;91;1976;0;98023;47.3287;-122.353;189;2228;2481530
3;10;2014;3;2.25;175;1159;1.0;0;0;3;8;132;43;1958;0;98028;47.7623;-122.256;214;973;3176040
25;7;2014;4;2.5;257;906;2.0;0;0;3;8;257;0;1989;0;98042;47.3739;-122.126;220;646;2762120
4;9;2014;4;3.75;417;3250;2.0;0;0;3;12;417;0;1998;0;98005;47.6406;-122.156;415;3486;13372800
3;9;2014;4;2.5;289;602;2.0;0;0;3;9;289;0;2005;0;98065;47.5408;-121.861;289;657;4656600
12;9;2014;4;2.5;219;694;2.0;0;0;3;8;219;0;1992;0;98031;47.4052;-122.17;212;703;2706400
15;4;2015;3;2.5;203;511;2.0;0;0;3;8;203;0;1994;0;98029;47.5723;-122.007;197;511;4871520
28;6;2014;2;1.75;177;314;2.0;0;0;3;8;177;0;1980;0;98038;47.3733;-122.057;137;337;1830800
9;5;2014;4;2.5;210;720;2.0;0;0;3;9;210;0;1989;0;98029;47.5752;-121.995;250;829;4807840
3;7;2014;3;1.75;164;824;1.0;0;0;4;7;164;0;1959;0;98002;47.3188;-122.212;151;902;1990000
9;3;2015;3;2.0;136;737;1.0;0;0;3;7;136;0;1989;0;98038;47.359;-122.049;151;737;2057660
24;3;2015;4;2.75;193;465;1.0;0;0;5;8;137;57;1940;0;98199;47.6422;-122.403;183;465;6232680
30;10;2014;5;2.25;275;713;1.0;0;2;5;8;144;131;1958;0;98199;47.6456;-122.389;266;713;8358000
18;3;2015;4;2.5;299;374;2.0;0;0;3;9;299;0;2002;0;98033;47.688;-122.163;293;472;6049600
26;5;2014;3;1.0;106;465;1.0;0;0;3;7;106;0;1960;0;98106;47.5535;-122.362;106;465;2196960
23;3;2015;4;2.0;154;1150;1.0;0;0;3;8;154;0;1966;0;98008;47.6231;-122.102;169;833;4378000
28;4;2015;4;1.0;133;580;1.5;0;0;5;7;133;0;1953;0;98125;47.7272;-122.311;131;580;3168080
13;3;2015;3;3.0;169;399;1.5;0;0;4;8;151;19;1914;1983;98107;47.6711;-122.364;134;399;6169000
9;4;2015;4;3.0;329;948;2.0;0;0;3;8;253;76;1988;0;98006;47.5471;-122.155;258;995;8178900
23;10;2014;4;1.0;151;557;1.5;0;0;5;7;151;0;1905;0;98055;47.4763;-122.206;122;557;2602920
21;4;2015;4;2.75;288;1353;2.0;0;0;3;8;288;0;1995;0;98019;47.7302;-121.974;266;1337;4493420
17;10;2014;4;1.75;139;634;1.5;0;0;5;7;139;0;1905;0;98117;47.6794;-122.37;126;383;6224720
28;1;2015;4;2.5;262;512;2.0;0;0;3;9;262;0;2005;0;98038;47.3477;-122.024;262;512;3168080
30;1;2015;3;1.75;172;1015;1.5;0;0;3;6;172;0;1915;0;98034;47.7244;-122.222;140;731;2045720
25;6;2014;4;2.0;146;875;2.0;0;0;4;7;146;0;1984;0;98092;47.3168;-122.174;144;834;1870600
27;6;2014;4;2.75;214;3487;1.0;0;3;5;8;144;70;1979;0;98070;47.3714;-122.431;198;938;3605880
16;3;2015;2;1.0;85;836;1.0;0;0;1;6;85;0;1954;0;98033;47.6831;-122.189;164;780;4258600
7;5;2014;3;2.5;149;650;2.0;0;0;4;8;149;0;1993;0;98038;47.3534;-122.057;158;650;2189000
15;9;2014;3;2.5;244;933;2.0;0;0;3;9;244;0;1996;0;98027;47.5515;-122.083;245;987;5293400
6;8;2014;4;2.75;281;1257;1.0;0;0;4;8;143;137;1977;0;98052;47.6299;-122.099;207;1105;5333200
27;4;2015;3;1.75;138;999;1.0;0;0;3;7;98;40;1966;0;98034;47.72;-122.229;138;986;3701400
23;10;2014;3;1.5;108;483;1.0;0;0;5;7;108;0;1970;0;98042;47.364;-122.094;109;483;1671600
4;12;2014;4;2.5;190;413;2.0;0;0;3;8;190;0;2001;0;98092;47.3182;-122.189;190;431;2109400
13;4;2015;2;2.5;144;247;2.0;0;0;4;8;144;0;1987;0;98033;47.7034;-122.188;146;227;3390960
29;10;2014;4;2.25;185;707;1.0;0;0;4;8;120;65;1966;0;98008;47.6236;-122.103;169;762;4212583
8;7;2014;3;2.25;177;4330;1.5;0;0;4;7;134;43;1969;0;98072;47.7529;-122.116;229;4047;4776000
1;7;2014;5;3.5;357;769;2.0;0;0;3;9;357;0;2001;0;98074;47.6039;-122.059;332;769;6965000
6;1;2015;4;3.0;223;713;1.0;0;0;3;7;111;111;1956;0;98199;47.6466;-122.389;248;589;4839680
12;11;2014;3;1.0;154;1999;1.0;0;0;4;7;154;0;1973;0;98022;47.2159;-121.964;154;2007;1751200
11;8;2014;4;5.0;563;2009;1.0;0;3;4;12;330;232;1996;0;98006;47.5524;-122.112;454;1786;14009600
18;8;2014;3;2.0;189;1591;1.0;0;2;4;8;176;13;1966;0;98092;47.2953;-122.185;174;1269;2351782
11;11;2014;2;1.0;78;473;1.0;0;0;3;7;78;0;1925;0;98118;47.5557;-122.278;148;473;2507400
13;2;2015;4;2.0;135;759;1.0;0;0;4;7;135;0;1967;0;98031;47.3933;-122.195;146;838;1631800
9;7;2014;3;1.5;136;920;1.0;0;0;3;7;136;0;1952;0;98148;47.4275;-122.331;132;890;2467600
3;5;2015;5;1.0;187;484;1.5;0;0;3;9;176;11;1927;0;98119;47.6501;-122.37;216;465;7960000
2;6;2014;4;2.5;270;709;2.0;0;2;3;9;270;0;2006;0;98038;47.3552;-122.001;296;516;4179000
9;7;2014;4;1.75;175;818;1.0;0;0;3;7;105;70;1960;0;98168;47.5137;-122.333;124;811;2260640
14;5;2014;3;1.75;202;2458;1.0;0;0;3;8;135;67;1986;0;98074;47.6147;-122.045;194;2701;4059600
19;6;2014;2;1.0;117;407;1.0;0;0;4;7;117;0;1947;0;98103;47.6988;-122.354;132;592;3223800
16;9;2014;3;2.5;183;850;2.0;0;0;3;8;183;0;2007;0;98028;47.7698;-122.268;167;910;4059202
27;10;2014;4;2.25;194;4249;2.0;0;0;3;8;194;0;1987;0;98053;47.6876;-122.049;318;4249;4776000
23;4;2015;4;3.75;321;459;2.0;0;0;3;10;239;82;2006;0;98103;47.692;-122.338;175;500;7880400
14;4;2015;3;1.5;105;669;1.0;0;0;3;7;105;0;1954;0;98178;47.5041;-122.253;105;669;2228840
3;9;2014;3;1.75;242;712;1.0;0;0;4;8;121;121;1968;0;98010;47.3402;-122.046;184;1269;5572000
4;8;2014;3;1.0;96;708;1.0;0;0;3;7;96;0;1953;0;98126;47.5281;-122.375;96;702;2626800
23;2;2015;2;1.0;158;624;1.0;0;2;3;7;114;44;1956;0;98198;47.4131;-122.331;190;697;2706400
18;8;2014;2;2.5;137;201;2.0;0;0;3;8;129;8;2007;0;98052;47.6658;-122.132;198;237;3725280
9;6;2014;4;2.5;395;1801;2.0;0;2;4;9;303;92;1972;0;98040;47.5578;-122.212;343;1582;10658440
19;9;2014;3;1.75;149;1939;1.0;0;0;3;8;149;0;1955;0;98006;47.5632;-122.182;245;1706;4099400
12;11;2014;4;2.0;174;813;1.0;0;2;3;7;174;0;1977;0;98022;47.1985;-122.001;164;762;1950200
27;5;2014;3;2.5;134;719;1.0;0;0;4;7;93;41;1983;0;98031;47.4042;-122.194;156;680;2109400
17;3;2015;3;2.5;253;1109;2.0;0;0;3;9;253;0;1990;0;98031;47.4185;-122.212;241;900;2964304
4;5;2015;3;1.5;115;781;1.0;0;0;5;6;115;0;1948;0;98155;47.753;-122.328;151;781;3104400
3;2;2015;3;1.0;95;569;1.0;0;0;4;7;95;0;1967;0;98002;47.278;-122.205;127;743;1655680
3;10;2014;2;0.5;110;720;1.0;0;0;4;6;55;55;1945;0;98155;47.769;-122.316;128;834;2173080
9;10;2014;5;3.5;286;721;2.0;0;0;3;8;215;72;2003;0;98019;47.7454;-121.977;277;764;3621800
30;3;2015;4;2.5;163;594;2.0;0;0;3;7;163;0;1988;0;98023;47.3082;-122.358;180;604;2149200
30;7;2014;4;2.25;235;812;1.0;0;0;4;7;112;123;1958;0;98008;47.6049;-122.126;160;790;4919280
21;10;2014;3;2.5;147;793;2.0;0;0;3;7;147;0;1990;0;98001;47.3334;-122.289;152;701;1699858
29;7;2014;5;1.75;217;850;2.0;0;0;3;7;217;0;1957;0;98198;47.4232;-122.324;129;931;1671600
12;1;2015;5;4.0;585;1492;2.0;0;1;3;12;405;180;2004;0;98004;47.5922;-122.207;303;1606;21890000
15;12;2014;4;2.75;223;357;1.0;0;0;5;7;111;111;1974;0;98133;47.7027;-122.347;102;357;3211860
25;2;2015;3;1.5;121;706;1.0;0;0;4;7;121;0;1963;0;98022;47.2083;-122.005;146;706;1870600
21;4;2015;3;2.0;164;664;1.0;0;0;4;6;82;82;1936;0;98055;47.4799;-122.232;160;664;2288500
29;9;2014;4;1.5;141;549;1.0;0;0;3;7;95;46;1946;0;98115;47.6904;-122.295;159;549;4352528
16;6;2014;3;1.75;99;753;1.0;0;0;4;6;99;0;1957;0;98002;47.2853;-122.22;117;753;1456680
12;5;2014;3;2.0;238;20139;1.0;0;0;3;8;238;0;1986;0;98092;47.295;-122.086;219;10077;4457600
5;12;2014;3;1.0;119;625;1.0;0;0;3;6;119;0;1958;0;98144;47.5724;-122.301;151;465;2384020
27;10;2014;4;2.25;154;683;1.0;0;0;3;8;154;0;1965;2014;98008;47.6263;-122.124;166;693;4855600
9;6;2014;3;1.5;173;740;1.0;0;0;3;7;111;61;1963;0;98188;47.4513;-122.268;167;966;2295266
1;7;2014;2;1.0;88;418;1.0;0;2;3;7;79;9;1926;0;98103;47.6562;-122.354;155;372;3980000
5;12;2014;4;2.75;199;372;1.0;0;0;3;7;111;88;1951;0;98115;47.6792;-122.287;199;443;4975000
29;4;2015;2;1.5;137;125;2.0;0;0;3;7;115;22;2007;0;98136;47.5439;-122.386;144;125;3327280
25;8;2014;3;3.0;210;170;2.0;0;0;3;8;154;56;2002;0;98122;47.6108;-122.308;210;170;5253600
23;6;2014;4;2.5;214;572;2.0;0;0;3;9;214;0;1999;0;98115;47.6943;-122.299;202;598;6169000
23;1;2015;3;2.75;153;676;1.0;0;0;4;7;114;39;1972;0;98034;47.7232;-122.174;164;676;3418820
24;11;2014;3;2.0;185;279;1.5;0;0;3;7;114;71;1908;1970;98112;47.6272;-122.29;149;379;4529240
20;5;2014;4;2.0;182;702;1.0;0;0;5;7;108;74;1978;0;98031;47.4081;-122.178;181;702;1990000
9;12;2014;3;1.5;122;975;1.0;0;0;4;7;122;0;1969;0;98042;47.3682;-122.148;133;898;1791000
14;5;2014;4;2.75;228;1394;1.0;0;0;5;9;228;0;1974;0;98166;47.4268;-122.343;246;1399;4218800
5;9;2014;3;1.0;85;804;1.0;0;0;3;7;85;0;1955;0;98155;47.7586;-122.303;109;948;2435760
13;4;2015;3;1.75;147;903;1.0;0;0;5;7;147;0;1962;0;98056;47.5396;-122.18;164;793;4116116
22;8;2014;3;1.75;165;900;1.0;0;0;3;7;105;60;1976;0;98072;47.7628;-122.163;154;909;2825402
14;4;2015;3;1.5;97;169;1.0;0;0;3;6;97;0;1925;0;98115;47.6793;-122.3;94;474;2770080
18;7;2014;4;2.5;217;3865;1.0;0;0;3;8;152;65;1977;0;98077;47.7466;-122.077;217;3248;4157110
4;6;2014;3;2.5;160;813;1.0;0;0;3;8;93;67;1983;0;98023;47.3186;-122.391;160;807;2189000
18;12;2014;3;1.5;149;970;1.0;0;0;3;7;149;0;1954;0;98125;47.7109;-122.311;149;819;3104400
10;9;2014;3;1.5;123;906;1.0;0;0;3;7;123;0;1954;0;98148;47.4267;-122.331;142;906;2069600
